iata,name,city,state,country,lat,long,dst,tz,utc_offset
DRT,Del Rio International Airport,Del Rio,TX,USA,29.37181222,-100.9232339,A,America/Chicago,-5.0
DTO,Denton Municipal,Denton,TX,USA,33.20072167,-97.19797722,,America/Chicago,-5.0
DUX,Moore County,Dumas,TX,USA,35.85792833,-102.0130978,,America/Chicago,-5.0
DWH,David Wayne Hooks Memorial Airport,Houston,TX,USA,30.06186111,-95.55277778,A,America/Chicago,-5.0
E01,Monahans-Roy Hurd Memorial,Monahans,TX,USA,31.58246583,-102.9090428,,America/Chicago,-5.0
E11,Andrews County,Andrews,TX,USA,32.33111111,-102.5295278,,America/Chicago,-5.0
E15,Graham Municipal,Graham,TX,USA,33.11022222,-98.55527861,,America/Chicago,-5.0
E19,Gruver Municipal,Gruver,TX,USA,36.23372611,-101.4321894,,America/Chicago,-5.0
E35,Fabens,Fabens,TX,USA,31.51567306,-106.1471978,,America/Denver,-6.0
E38,Alpine-Casparis Municipal,Alpine,TX,USA,30.38422222,-103.6835833,,America/Chicago,-5.0
E42,Spearman Municipal,Spearman,TX,USA,36.221,-101.1945,,America/Chicago,-5.0
E52,Oldham County,Vega,TX,USA,35.23199833,-102.3990931,,America/Chicago,-5.0
EFD,Ellington Airport,Houston,TX,USA,29.60733333,-95.15875,A,America/Chicago,-5.0
ELA,Eagle Lake Municipal,Eagle Lake,TX,USA,29.60301389,-96.32248444,,America/Chicago,-5.0
ELP,El Paso International Airport,El Paso,TX,USA,31.80666667,-106.3778056,A,America/Denver,-6.0
ERV,Kerrville Municipal Louis Schreiner Field,Kerrville,TX,USA,29.976735,-99.08567972,A,America/Chicago,-5.0
ETN,Eastland Municipal,Eastland,TX,USA,32.41349167,-98.80975667,,America/Chicago,-5.0
F00,Jones ,Bonham,TX,USA,33.61172222,-96.17938889,,America/Chicago,-5.0
F01,Quanah Municipal,Quanah,TX,USA,34.27708306,-99.75926861,,America/Chicago,-5.0
F05,Vernon - Wilbarger County,Vernon,TX,USA,34.22566806,-99.28375,,America/Chicago,-5.0
F06,Marian Airpark,Wellington,TX,USA,34.84561083,-100.1959481,,America/Chicago,-5.0
F12,Rusk County,Henderson,TX,USA,32.14172222,-94.85172222,,America/Chicago,-5.0
F17,Center Municipal,Center,TX,USA,31.83158333,-94.15641667,,America/Chicago,-5.0
F18,Cleburne Municipal,Cleburne,TX,USA,32.35376389,-97.43375,,America/Chicago,-5.0
F21,Memphis Municipal,Memphis,TX,USA,34.73958944,-100.5297008,,America/Chicago,-5.0
F39,Grayson County,Sherman/Denison,TX,USA,33.71411111,-96.67366667,,America/Chicago,-5.0
F41,Ennis Municipal,Ennis,TX,USA,32.32969444,-96.66388889,,America/Chicago,-5.0
F44,Athens Jones Municipal,Athens,TX,USA,32.16384778,-95.82835306,,America/Chicago,-5.0
F46,Rockwall Municipal,Rockwall,TX,USA,32.93059444,-96.43548556,,America/Chicago,-5.0
F49,Slaton Municipal,Slaton,TX,USA,33.48481,-101.6607158,,America/Chicago,-5.0
