iata,name,city,state,country,lat,long,dst,tz,utc_offset
KTN,Ketchikan International Airport,Ketchikan,AK,USA,55.35556861,-131.71374,A,America/Sitka,-8.0
KTS,Brevig Mission Airport,Brevig Mission,AK,USA,65.33136111,-166.4631667,A,America/Nome,-8.0
KVC,King Cove Airport,King Cove,AK,USA,55.1163475,-162.26622719999995,A,America/Nome,-8.0
KVL,Kivalina Airport,Kivalina,AK,USA,67.73125333,-164.55180190000002,A,America/Nome,-8.0
KWT,Kwethluk Airport,Kwethluk,AK,USA,60.80425194,-161.44535,A,America/Anchorage,-8.0
KXA,Kasaan SPB,Kasaan,AK,USA,55.53741389,-132.3975144,,America/Sitka,-8.0
KYK,Karluk Airport,Karluk,AK,USA,57.56706389,-154.45037140000002,A,America/Anchorage,-8.0
KYU,Koyukuk Airport,Koyukuk,AK,USA,64.87714278,-157.7158358,A,America/Anchorage,-8.0
LHD,Lake Hood SPB,Anchorage,AK,USA,61.18000361,-149.9719322,,America/Anchorage,-8.0
MCG,McGrath Airport,McGrath,AK,USA,62.95287361,-155.6057625,A,America/Anchorage,-8.0
MDR,Medfra,Medfra,AK,USA,63.10577694,-154.71898059999998,,America/Anchorage,-8.0
MHM,Minchumina,Minchumina,AK,USA,63.880565,-152.3006756,,America/Anchorage,-8.0
MLL,Marshall Don Hunter Sr Airport,Marshall,AK,USA,61.8659225,-162.0690456,A,America/Nome,-8.0
MLY,Manley Hot Springs Airport,Manley Hot Springs,AK,USA,64.99756472,-150.64412969999998,A,America/Anchorage,-8.0
MOU,Mountain Village Airport,Mountain Village,AK,USA,62.09536222,-163.6820594,A,America/Nome,-8.0
MRI,Merrill Field,Anchorage,AK,USA,61.21437861,-149.8461614,A,America/Anchorage,-8.0
MTM,Metlakatla Seaplane Base,Metlakatla,AK,USA,55.13104528,-131.5780675,A,America/Metlakatla,-8.0
MYK,May Creek,May Creek,AK,USA,61.33567417,-142.686775,,America/Anchorage,-8.0
MYU,Mekoryuk Airport,Mekoryuk,AK,USA,60.37141999999999,-166.27060830000002,A,America/Nome,-8.0
N93,New Golovin,Golovin,AK,USA,64.55305556,-163.0088889,,America/Nome,-8.0
NUL,Nulato Airport,Nulato,AK,USA,64.72981944,-158.0731889,A,America/Anchorage,-8.0
OBU,Kobuk Airport,Kobuk,AK,USA,66.90917056,-156.8610575,A,America/Anchorage,-8.0
OME,Nome Airport,Nome,AK,USA,64.51220222,-165.4452458,A,America/Nome,-8.0
OOH,Hoonah SPB,Hoonah,AK,USA,58.11215944,-135.451805,,America/Juneau,-8.0
OOK,Toksook Bay Airport,Toksook Bay,AK,USA,60.53337639,-165.1139636,A,America/Nome,-8.0
ORI,Port Lions,Port Lions,AK,USA,57.8853775,-152.8461011,,America/Anchorage,-8.0
ORT,Northway Airport,Northway,AK,USA,62.96133361,-141.9291369,A,America/Anchorage,-8.0
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,AK,USA,66.82852667,-161.02779080000002,A,America/Anchorage,-8.0
OTZ,Ralph Wien Memorial Airport,Kotzebue,AK,USA,66.88467694,-162.5985497,A,America/Nome,-8.0
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,AK,USA,61.59474194,-149.08882419999998,A,America/Anchorage,-8.0
PBV,St. George,St. George,AK,USA,56.57735278,-169.6637361,,America/Nome,-8.0
PCK,Porcupine Creek,Porcupine Creek,AK,USA,67.23789833,-150.2860608,,America/Anchorage,-8.0
PEC,Pelican SPB,Pelican,AK,USA,57.95517222,-136.2362733,,America/Juneau,-8.0
PGM,Port Graham,Port Graham,AK,USA,59.34825944,-151.8315389,,America/Anchorage,-8.0
PHO,Point Hope,Point Hope,AK,USA,68.34877417,-166.7993086,,America/Nome,-8.0
PIZ,Point Lay LRRS Airport,Point Lay,AK,USA,69.732875,-163.0053417,A,America/Nome,-8.0
PKA,Napaskiak Airport,Napaskiak,AK,USA,60.70369056,-161.7767367,A,America/Anchorage,-8.0
PNP,Girua Airport,Pilot Point,AK,USA,57.58038056,-157.5674444,U,America/Anchorage,-8.0
PPC,Prospect Creek Airport,Prospect Creek,AK,USA,66.81288139,-150.64379250000002,A,America/Anchorage,-8.0
PSG,Petersburg James A Johnson Airport,Petersburg,AK,USA,56.80165194,-132.9452781,A,America/Sitka,-8.0
PTH,Port Heiden Airport,Port Heiden,AK,USA,56.95943333,-158.6318208,A,America/Anchorage,-8.0
PTU,Platinum Airport,Platinum,AK,USA,59.01135611,-161.81966609999998,A,America/Anchorage,-8.0
RBY,Ruby Airport,Ruby,AK,USA,64.72721556,-155.4698886,A,America/Anchorage,-8.0
RDV,Red Devil,Red Devil,AK,USA,61.78764333,-157.3479344,,America/Anchorage,-8.0
RMP,Rampart,Rampart,AK,USA,65.50786222,-150.14280469999997,,America/Anchorage,-8.0
RSH,Russian Mission Airport,Russian Mission,AK,USA,61.77967583,-161.3194772,A,America/Anchorage,-8.0
SCC,Deadhorse Airport,Deadhorse,AK,USA,70.19475583,-148.4651608,A,America/Anchorage,-8.0
SCM,Scammon Bay Airport,Scammon Bay,AK,USA,61.84454111,-165.57374919999998,A,America/Nome,-8.0
SDP,Sand Point Airport,Sand Point,AK,USA,55.31502778,-160.5176944,A,America/Anchorage,-8.0
SGY,Skagway Airport,Skagway,AK,USA,59.46006194,-135.3156636,A,America/Juneau,-8.0
