iata,name,city,state,country,lat,long,dst,tz,utc_offset
PGD,Charlotte County Airport,Punta Gorda,FL,USA,26.92019444,-81.99052778,A,America/New_York,-4.0
PHK,Palm Beach County Glades Airport,Pahokee,FL,USA,26.78503861,-80.69335528,A,America/New_York,-4.0
PIE,St Petersburg Clearwater International Airport,St. Petersburg,FL,USA,27.91076333,-82.68743944,A,America/New_York,-4.0
PMP,Pompano Beach Airpark,Pompano Beach,FL,USA,26.24713889,-80.11105556,,America/New_York,-4.0
PNS,Pensacola Regional Airport,Pensacola,FL,USA,30.47330556,-87.18744444,A,America/Chicago,-5.0
RSW,Southwest Florida International Airport,Ft. Myers,FL,USA,26.53616667,-81.75516667,A,America/New_York,-4.0
SEF,Sebring Regional Airport,Sebring,FL,USA,27.45640278,-81.3424,A,America/New_York,-4.0
SFB,Orlando Sanford International Airport,Orlando,FL,USA,28.77764,-81.23748944,A,America/New_York,-4.0
SGJ,St. Augustine,St. Augustine,FL,USA,29.95925,-81.33975,,America/New_York,-4.0
SPG,Albert Whitted Airport,St. Petersburg,FL,USA,27.76511111,-82.62697222,A,America/New_York,-4.0
SRQ,Sarasota Bradenton International Airport,Sarasota,FL,USA,27.39533333,-82.55411111,A,America/New_York,-4.0
SUA,Witham Field,Stuart,FL,USA,27.18169444,-80.22108333,A,America/New_York,-4.0
TIX,Space Coast Regional Airport,Titusville,FL,USA,28.51479944,-80.7992275,A,America/New_York,-4.0
TLH,Tallahassee Regional Airport,Tallahassee,FL,USA,30.39652778,-84.35033333,A,America/New_York,-4.0
TMB,Kendall-Tamiami Executive Airport,Miami,FL,USA,25.64788889,-80.43277778,A,America/New_York,-4.0
TNT,Dade Collier Training and Transition Airport,Miami,FL,USA,25.86180556,-80.89699999999999,A,America/New_York,-4.0
TPA,Tampa International Airport,Tampa,FL,USA,27.97547222,-82.53325,A,America/New_York,-4.0
TPF,Peter O Knight Airport,Tampa,FL,USA,27.91557833,-82.44926083,U,America/New_York,-4.0
VNC,Venice Municipal Airport,Venice,FL,USA,27.07161111,-82.44033333,A,America/New_York,-4.0
VPS,Destin-Ft Walton Beach Airport,Valparaiso,FL,USA,30.48325,-86.5254,A,America/Chicago,-5.0
VQQ,Cecil Airport,Jacksonville,FL,USA,30.21867306,-81.87666444,A,America/New_York,-4.0
VRB,Vero Beach Regional Airport,Vero Beach,FL,USA,27.65555556,-80.41794444,A,America/New_York,-4.0
X01,Everglades,Everglades,FL,USA,25.84871167,-81.39007944,,America/New_York,-4.0
X06,Arcadia Municipal,Arcadia,FL,USA,27.19199444,-81.83730472,,America/New_York,-4.0
X07,Lake Wales Municipal,Lake Wales,FL,USA,27.89380556,-81.62038889,,America/New_York,-4.0
X10,Belle Glade Municipal,Belle Glade,FL,USA,26.70089833,-80.66227972,,America/New_York,-4.0
X14,Labelle Municipal,Labelle,FL,USA,26.74423278,-81.43257556,,America/New_York,-4.0
X16,Vandenberg ,Tampa,FL,USA,28.01398389,-82.34527917,,America/New_York,-4.0
X21,Arthur Dunn Airpark,Titusville,FL,USA,28.62234556,-80.835695,,America/New_York,-4.0
X23,Umatilla Municipal,Umatilla,FL,USA,28.922765,-81.65174111,,America/New_York,-4.0
X26,Sebastian Municipal,Sebastian,FL,USA,27.81280389,-80.49560833,,America/New_York,-4.0
X35,Dunnellon/Marion Co.,Dunellon,FL,USA,29.06177778,-82.37658333,,America/New_York,-4.0
X40,Inverness,Inverness,FL,USA,28.80859639,-82.31648167,,America/New_York,-4.0
X44,Watson Island Base,Miami,FL,USA,25.77833333,-80.17027778,,America/New_York,-4.0
X46,Opa-Locka West,Miami,FL,USA,25.94898194,-80.42338694,,America/New_York,-4.0
X47,Flagler County,Bunnell,FL,USA,29.46738889,-81.20633333,,America/New_York,-4.0
X51,Homestead General Aviation,Homestead,FL,USA,25.49872139,-80.55422528,,America/New_York,-4.0
X59,Valkaria,Valkaria,FL,USA,27.96196472,-80.55977556,,America/New_York,-4.0
X60,Williston Municipal,Williston,FL,USA,29.35422,-82.47288194,,America/New_York,-4.0
ZPH,Zephyrhills Municipal Airport,Zephyrhills,FL,USA,28.22806472,-82.15591639,A,America/New_York,-4.0
